Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q9NRZ9	reviewed	HELLS_HUMAN	Lymphoid-specific helicase (EC 3.6.4.-) (Proliferation-associated SNF2-like protein) (SWI/SNF2-related matrix-associated actin-dependent regulator of chromatin subfamily A member 6)	HELLS PASG SMARCA6 Nbla10143	Homo sapiens (Human)	838	HELLS
Q8TF30	reviewed	WHAMM_HUMAN	WASP homolog-associated protein with actin, membranes and microtubules (WAS protein homology region 2 domain-containing protein 1) (WH2 domain-containing protein 1)	WHAMM KIAA1971 WHDC1	Homo sapiens (Human)	809	WHAMM
Q78TU8	reviewed	F107A_MOUSE	Actin-associated protein FAM107A	Fam107a	Mus musculus (Mouse)	144	Fam107a
Q8R2S9	reviewed	ARP8_MOUSE	Actin-related protein 8	Actr8 Arp8	Mus musculus (Mouse)	624	Actr8
Q940Z2	reviewed	ARP5_ARATH	Actin-related protein 5	ARP5 At3g12380 MQC3.19 T2E22.30	Arabidopsis thaliana (Mouse-ear cress)	724	ARP5
P46680	reviewed	AIP1_YEAST	Actin-interacting protein 1	AIP1 YMR092C YM9582.17C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	615	AIP1
P53974	reviewed	ARK1_YEAST	Actin-regulating kinase 1 (EC 2.7.11.1)	ARK1 YNL020C N2823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	638	ARK1
Q6PAC4	reviewed	PCARE_MOUSE	Photoreceptor cilium actin regulator	Pcare	Mus musculus (Mouse)	1279	Pcare
D3ZHV2	reviewed	MACF1_RAT	Microtubule-actin cross-linking factor 1 (Actin cross-linking family 7)	Macf1 Acf7 Aclp7 Macf	Rattus norvegicus (Rat)	5430	Macf1
Q80US4	reviewed	ARP5_MOUSE	Actin-related protein 5	Actr5	Mus musculus (Mouse)	605	Actr5
Q84M92	reviewed	ARP4_ARATH	Actin-related protein 4	ARP4 At1g18450 F15H18.8	Arabidopsis thaliana (Mouse-ear cress)	441	ARP4
Q12386	reviewed	ARP8_YEAST	Actin-like protein ARP8	ARP8 YOR141C YOR3348C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	881	ARP8
Q12509	reviewed	ARP6_YEAST	Actin-like protein ARP6	ARP6 YLR085C L2393 L9449.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	438	ARP6
P28290	reviewed	ITPI2_HUMAN	Protein ITPRID2 (Cleavage signal-1 protein) (CS-1) (ITPR-interacting domain-containing protein 2) (Ki-ras-induced actin-interacting protein) (Sperm-specific antigen 2)	ITPRID2 CS1 KIAA1927 KRAP SSFA2	Homo sapiens (Human)	1259	ITPRID2
Q9Y6W5	reviewed	WASF2_HUMAN	Actin-binding protein WASF2 (Protein WAVE-2) (Verprolin homology domain-containing protein 2) (Wiskott-Aldrich syndrome protein family member 2) (WASP family protein member 2)	WASF2 WAVE2	Homo sapiens (Human)	498	WASF2
Q92558	reviewed	WASF1_HUMAN	Actin-binding protein WASF1 (Protein WAVE-1) (Verprolin homology domain-containing protein 1) (Wiskott-Aldrich syndrome protein family member 1) (WASP family protein member 1)	WASF1 KIAA0269 SCAR1 WAVE1	Homo sapiens (Human)	559	WASF1
Q9UPY6	reviewed	WASF3_HUMAN	Actin-binding protein WASF3 (Protein WAVE-3) (Verprolin homology domain-containing protein 3) (Wiskott-Aldrich syndrome protein family member 3) (WASP family protein member 3)	WASF3 KIAA0900 SCAR3 WAVE3	Homo sapiens (Human)	502	WASF3
Q9NZC9	reviewed	SMAL1_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 (EC 3.6.4.-) (HepA-related protein) (hHARP) (Sucrose nonfermenting protein 2-like 1)	SMARCAL1 HARP	Homo sapiens (Human)	954	SMARCAL1
Q557J6	reviewed	DBNL_DICDI	Drebrin-like protein (Actin-binding protein 1) (Dabp1) (Actin-binding protein E)	abpE-1 abp1-1 DDB_G0273447; abpE-2 abp1-2 DDB_G0273517	Dictyostelium discoideum (Social amoeba)	481	abpE-1; abpE-2
P05095	reviewed	ACTNA_DICDI	Alpha-actinin A (Actin-binding protein A) (F-actin cross-linking protein)	abpA actnA DDB_G0268632	Dictyostelium discoideum (Social amoeba)	861	abpA
Q12824	reviewed	SNF5_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 (BRG1-associated factor 47) (BAF47) (Integrase interactor 1 protein) (SNF5 homolog) (hSNF5)	SMARCB1 BAF47 INI1 SNF5L1	Homo sapiens (Human)	385	SMARCB1
Q3V6T2	reviewed	GRDN_HUMAN	Girdin (Akt phosphorylation enhancer) (APE) (Coiled-coil domain-containing protein 88A) (G alpha-interacting vesicle-associated protein) (GIV) (Girders of actin filament) (Hook-related protein 1) (HkRP1)	CCDC88A APE GRDN KIAA1212	Homo sapiens (Human)	1871	CCDC88A
P28370	reviewed	SMCA1_HUMAN	Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1)	SMARCA1 SNF2L SNF2L1	Homo sapiens (Human)	1054	SMARCA1
Q6STE5	reviewed	SMRD3_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 (60 kDa BRG-1/Brm-associated factor subunit C) (BRG1-associated factor 60C) (BAF60C)	SMARCD3 BAF60C	Homo sapiens (Human)	483	SMARCD3
Q2M3X8	reviewed	PHAR1_MOUSE	Phosphatase and actin regulator 1	Phactr1	Mus musculus (Mouse)	580	Phactr1
Q92925	reviewed	SMRD2_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 (60 kDa BRG-1/Brm-associated factor subunit B) (BRG1-associated factor 60B) (BAF60B)	SMARCD2 BAF60B PRO2451	Homo sapiens (Human)	531	SMARCD2
Q99KW3	reviewed	TARA_MOUSE	TRIO and F-actin-binding protein (Protein Tara) (Trio-associated repeat on actin)	Triobp Kiaa1662 Tara	Mus musculus (Mouse)	2014	Triobp
Q03048	reviewed	COFI_YEAST	Cofilin (Actin-depolymerizing factor 1)	COF1 YLL050C L0596	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	143	COF1
P62024	reviewed	PHAR1_RAT	Phosphatase and actin regulator 1	Phactr1	Rattus norvegicus (Rat)	580	Phactr1
Q8WXH0	reviewed	SYNE2_HUMAN	Nesprin-2 (KASH domain-containing protein 2) (KASH2) (Nuclear envelope spectrin repeat protein 2) (Nucleus and actin connecting element protein) (Protein NUANCE) (Synaptic nuclear envelope protein 2) (Syne-2)	SYNE2 KIAA1011 NUA	Homo sapiens (Human)	6885	SYNE2
Q8TAQ2	reviewed	SMRC2_HUMAN	SWI/SNF complex subunit SMARCC2 (BRG1-associated factor 170) (BAF170) (SWI/SNF complex 170 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)	SMARCC2 BAF170	Homo sapiens (Human)	1214	SMARCC2
Q92922	reviewed	SMRC1_HUMAN	SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (BAF155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1)	SMARCC1 BAF155	Homo sapiens (Human)	1105	SMARCC1
Q8BL65	reviewed	ABLM2_MOUSE	Actin-binding LIM protein 2 (abLIM-2) (Actin-binding LIM protein family member 2)	Ablim2	Mus musculus (Mouse)	612	Ablim2
Q8K4G5	reviewed	ABLM1_MOUSE	Actin-binding LIM protein 1 (abLIM-1) (Actin-binding LIM protein family member 1)	Ablim1 Ablim Kiaa0059	Mus musculus (Mouse)	861	Ablim1
Q69ZX8	reviewed	ABLM3_MOUSE	Actin-binding LIM protein 3 (abLIM-3) (Actin-binding LIM protein family member 3)	Ablim3 Kiaa0843	Mus musculus (Mouse)	682	Ablim3
P51531	reviewed	SMCA2_HUMAN	Probable global transcription activator SNF2L2 (EC 3.6.4.-) (ATP-dependent helicase SMARCA2) (BRG1-associated factor 190B) (BAF190B) (Protein brahma homolog) (hBRM) (SNF2-alpha) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2)	SMARCA2 BAF190B BRM SNF2A SNF2L2	Homo sapiens (Human)	1590	SMARCA2
P13020	reviewed	GELS_MOUSE	Gelsolin (Actin-depolymerizing factor) (ADF) (Brevin)	Gsn Gsb	Mus musculus (Mouse)	780	Gsn
P28495	reviewed	CAPZA_YEAST	F-actin-capping protein subunit alpha	CAP1 YKL007W YKL155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	268	CAP1
Q9LSD6	reviewed	ARP2_ARATH	Actin-related protein 2 (Protein WURM)	ARP2 WRM At3g27000 MOJ10.7	Arabidopsis thaliana (Mouse-ear cress)	389	ARP2
Q96GM5	reviewed	SMRD1_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 (60 kDa BRG-1/Brm-associated factor subunit A) (BRG1-associated factor 60A) (BAF60A) (SWI/SNF complex 60 kDa subunit)	SMARCD1 BAF60A	Homo sapiens (Human)	515	SMARCD1
O88398	reviewed	AVIL_MOUSE	Advillin (Actin-binding protein DOC6) (p92)	Avil Advil	Mus musculus (Mouse)	819	Avil
P32790	reviewed	SLA1_YEAST	Actin cytoskeleton-regulatory complex protein SLA1	SLA1 YBL007C YBL0321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1244	SLA1
Q68FP1	reviewed	GELS_RAT	Gelsolin (Actin-depolymerizing factor) (ADF) (Brevin)	Gsn	Rattus norvegicus (Rat)	780	Gsn
Q9W2N0	reviewed	CAPZA_DROME	F-actin-capping protein subunit alpha	cpa CG10540	Drosophila melanogaster (Fruit fly)	286	cpa
P13517	reviewed	CAPZB_YEAST	F-actin-capping protein subunit beta	CAP2 YIL034C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	287	CAP2
P48603	reviewed	CAPZB_DROME	F-actin-capping protein subunit beta	cpb ANCP-BETA CG17158	Drosophila melanogaster (Fruit fly)	276	cpb
Q9QXZ0	reviewed	MACF1_MOUSE	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4 (Actin cross-linking family 7)	Macf1 Acf7 Aclp7 Kiaa0754 Macf	Mus musculus (Mouse)	7354	Macf1
Q6F5E8	reviewed	CARL2_HUMAN	Capping protein, Arp2/3 and myosin-I linker protein 2 (Capping protein regulator and myosin 1 linker 2) (F-actin-uncapping protein RLTPR) (Leucine-rich repeat-containing protein 16C) (RGD, leucine-rich repeat, tropomodulin and proline-rich-containing protein)	CARMIL2 LRRC16C RLTPR	Homo sapiens (Human)	1435	CARMIL2
P51532	reviewed	SMCA4_HUMAN	Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Mitotic growth and transcription activator) (Protein BRG-1) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)	SMARCA4 BAF190A BRG1 SNF2B SNF2L4	Homo sapiens (Human)	1647	SMARCA4
Q9R0P5	reviewed	DEST_MOUSE	Destrin (Actin-depolymerizing factor) (ADF) (Sid 23)	Dstn Dsn Sid23	Mus musculus (Mouse)	165	Dstn
Q9VU84	reviewed	DBNL_DROME	Drebrin-like protein (Actin binding protein 1)	Abp1 CG10083	Drosophila melanogaster (Fruit fly)	531	Abp1
Q9ZSK3	reviewed	ADF4_ARATH	Actin-depolymerizing factor 4 (ADF-4) (AtADF4)	ADF4 At5g59890 MMN10.13	Arabidopsis thaliana (Mouse-ear cress)	139	ADF4
P24452	reviewed	CAPG_MOUSE	Macrophage-capping protein (Actin regulatory protein CAP-G) (Actin-capping protein GCAP39) (Myc basic motif homolog 1)	Capg Mbh1	Mus musculus (Mouse)	352	Capg
O48791	reviewed	SCAB1_ARATH	Stomatal closure-related actin-binding protein 1	SCAB1 At2g26770 F18A8.14	Arabidopsis thaliana (Mouse-ear cress)	496	SCAB1
Q39250	reviewed	ADF1_ARATH	Actin-depolymerizing factor 1 (ADF-1) (AtADF1)	ADF1 At3g46010 F16L2_220	Arabidopsis thaliana (Mouse-ear cress)	139	ADF1
Q9VU68	reviewed	WDR1_DROME	Actin-interacting protein 1 (AIP1) (Protein flare)	flr CG10724	Drosophila melanogaster (Fruit fly)	608	flr
Q5VZK9	reviewed	CARL1_HUMAN	F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)	CARMIL1 CARMIL LRRC16 LRRC16A	Homo sapiens (Human)	1371	CARMIL1
Q14527	reviewed	HLTF_HUMAN	Helicase-like transcription factor (EC 2.3.2.27) (EC 3.6.4.-) (DNA-binding protein/plasminogen activator inhibitor 1 regulator) (HIP116) (RING finger protein 80) (RING-type E3 ubiquitin transferase HLTF) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3) (Sucrose nonfermenting protein 2-like 3)	HLTF HIP116A RNF80 SMARCA3 SNF2L3 ZBU1	Homo sapiens (Human)	1009	HLTF
Q9P0W2	reviewed	HM20B_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related (SMARCE1-related protein) (BRCA2-associated factor 35) (HMG box-containing protein 20B) (HMG domain-containing protein 2) (HMG domain-containing protein HMGX2) (Sox-like transcriptional factor) (Structural DNA-binding protein BRAF35)	HMG20B BRAF35 HMGX2 HMGXB2 SMARCE1R	Homo sapiens (Human)	317	HMG20B
O76329	reviewed	ACTNB_DICDI	Interaptin (Actin-binding protein D) (Alpha-actinin B)	abpD actnB DDB_G0287291	Dictyostelium discoideum (Social amoeba)	1738	abpD
P47757	reviewed	CAPZB_MOUSE	F-actin-capping protein subunit beta (CapZ beta)	Capzb Cappb1	Mus musculus (Mouse)	277	Capzb
P79136	reviewed	CAPZB_BOVIN	F-actin-capping protein subunit beta (CapZ beta)	CAPZB	Bos taurus (Bovine)	301	CAPZB
Q80ZQ9	reviewed	ABITM_MOUSE	Protein Abitram (Actin-binding transcription modulator) (Protein Simiate)	Abitram Fam206a Simiate	Mus musculus (Mouse)	193	Abitram
Q91ZT5	reviewed	FGD4_MOUSE	FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein)	Fgd4	Mus musculus (Mouse)	766	Fgd4
Q12406	reviewed	ARP7_YEAST	Actin-related protein 7 (Actin-like protein ARP7) (Chromatin structure-remodeling complex protein ARP7) (SWI/SNF complex component ARP7)	ARP7 SWP61 YPR034W YP9367.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	477	ARP7
Q9Z2N8	reviewed	ACL6A_MOUSE	Actin-like protein 6A (53 kDa BRG1-associated factor A) (Actin-related protein Baf53a) (BRG1-associated factor 53A) (BAF53A)	Actl6a Actl6 Baf53a	Mus musculus (Mouse)	429	Actl6a
O88387	reviewed	FGD4_RAT	FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein)	Fgd4	Rattus norvegicus (Rat)	766	Fgd4
P40494	reviewed	PRK1_YEAST	Actin-regulating kinase PRK1 (EC 2.7.11.1) (p53-regulating kinase 1)	PRK1 PAK1 YIL095W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	810	PRK1
Q5XI32	reviewed	CAPZB_RAT	F-actin-capping protein subunit beta (CapZ beta)	Capzb	Rattus norvegicus (Rat)	272	Capzb
Q9V4P1	reviewed	ANLN_DROME	Anillin (Actin-binding protein 8) (ABP8) (Protein scraps)	scra ani CG2092	Drosophila melanogaster (Fruit fly)	1239	scra
O14497	reviewed	ARI1A_HUMAN	AT-rich interactive domain-containing protein 1A (ARID domain-containing protein 1A) (B120) (BRG1-associated factor 250) (BAF250) (BRG1-associated factor 250a) (BAF250A) (Osa homolog 1) (hOSA1) (SWI-like protein) (SWI/SNF complex protein p270) (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin subfamily F member 1) (hELD)	ARID1A BAF250 BAF250A C1orf4 OSA1 SMARCF1	Homo sapiens (Human)	2285	ARID1A
Q6AYC4	reviewed	CAPG_RAT	Macrophage-capping protein (Actin regulatory protein CAP-G)	Capg	Rattus norvegicus (Rat)	349	Capg
P13466	reviewed	GELA_DICDI	Gelation factor (Actin-binding protein 120) (ABP-120)	abpC DDB_G0269100	Dictyostelium discoideum (Social amoeba)	857	abpC
P18091	reviewed	ACTN_DROME	Alpha-actinin, sarcomeric (F-actin cross-linking protein)	Actn fliA l(1)2Cb CG4376	Drosophila melanogaster (Fruit fly)	924	Actn
P53933	reviewed	APP1_YEAST	Phosphatidate phosphatase APP1 (PAP) (EC 3.1.3.4) (Actin patch protein 1)	APP1 YNL094W N2219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	587	APP1
Q11176	reviewed	WDR1_CAEEL	Actin-interacting protein 1 (AIP1) (Uncoordinated protein 78)	unc-78 C04F6.4	Caenorhabditis elegans	611	unc-78
Q8BTM8	reviewed	FLNA_MOUSE	Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)	Flna Fln Fln1	Mus musculus (Mouse)	2647	Flna
Q19253	reviewed	TOCA1_CAEEL	Transducer of Cdc42-dependent actin assembly protein 1 homolog	toca-1 F09E10.8	Caenorhabditis elegans	592	toca-1
Q501J7	reviewed	PHAR4_MOUSE	Phosphatase and actin regulator 4 (Protein Humpty dumpty) (Humdy)	Phactr4 Kiaa4120	Mus musculus (Mouse)	694	Phactr4
Q07749	reviewed	ADF2_CAEEL	Actin-depolymerizing factor 2, isoform c (Uncoordinated protein 60)	unc-60 C38C3.5	Caenorhabditis elegans	152	unc-60
Q9XUS7	reviewed	TOCA2_CAEEL	Transducer of Cdc42-dependent actin assembly protein 2 homolog	toca-2 K08E3.3	Caenorhabditis elegans	610	toca-2
P41697	reviewed	BUD6_YEAST	Bud site selection protein 6 (Actin-interacting protein 3)	BUD6 AIP3 YLR319C L8543.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	788	BUD6
P39013	reviewed	END3_YEAST	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 YNL084C N2307	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	349	END3
P45594	reviewed	CADF_DROME	Cofilin/actin-depolymerizing factor homolog (Protein D61) (Protein twinstar)	tsr Cadf CG4254	Drosophila melanogaster (Fruit fly)	148	tsr
P10989	reviewed	ACT_SCHPO	Actin (EC 3.6.4.-)	act1 cps8 pi012 SPBC32H8.12c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	375	act1
P60009	reviewed	ACT_CANGA	Actin (EC 3.6.4.-)	ACT1 CAGL0K12694g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	375	ACT1
Q99MR0	reviewed	ACL6B_MOUSE	Actin-like protein 6B (53 kDa BRG1-associated factor B) (Actin-related protein Baf53b) (ArpN-alpha) (ArpNa) (BRG1-associated factor 53B) (BAF53B)	Actl6b Actl6 Arpna Baf53b	Mus musculus (Mouse)	426	Actl6b
Q9M117	reviewed	ARC5A_ARATH	Actin-related protein 2/3 complex subunit 5A (Actin-related protein C5A) (Arp2/3 complex 16 kDa subunit) (p16-ARC) (Protein CROOKED)	ARPC5A CRK At4g01710 T15B16.22	Arabidopsis thaliana (Mouse-ear cress)	132	ARPC5A
P42526	reviewed	HATB_DICDI	Hisactophilin-2 (Histidine-rich actin-binding protein 2) (HS II)	hatB DDB_G0282143	Dictyostelium discoideum (Social amoeba)	118	hatB
Q03380	reviewed	COMI_DICDI	Comitin (24 kDa actin-binding protein) (CABP1-related protein p24)	comA capA capC DDB_G0289599	Dictyostelium discoideum (Social amoeba)	185	comA
Q07750	reviewed	ADF1_CAEEL	Actin-depolymerizing factor 1, isoforms a/b (Uncoordinated protein 60)	unc-60 C38C3.5	Caenorhabditis elegans	212	unc-60
P13231	reviewed	HATA_DICDI	Hisactophilin-1 (Histidine-rich actin-binding protein 1) (HS I)	hatA abpH DDB_G0282141	Dictyostelium discoideum (Social amoeba)	118	hatA
Q02328	reviewed	SLAP2_CAEEL	Huntington interacting protein related 1 (Actin-binding protein SLA2 homolog)	hipr-1 ZK370.3	Caenorhabditis elegans	927	hipr-1
O88342	reviewed	WDR1_MOUSE	WD repeat-containing protein 1 (Actin-interacting protein 1) (AIP1)	Wdr1	Mus musculus (Mouse)	606	Wdr1
Q86BA1	reviewed	MICAL_DROME	[F-actin]-monooxygenase Mical (EC 1.14.13.225) (Molecule interacting with CasL protein homolog)	Mical CG33208	Drosophila melanogaster (Fruit fly)	4723	Mical
P47754	reviewed	CAZA2_MOUSE	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	Capza2 Cappa2	Mus musculus (Mouse)	286	Capza2
Q8I4X0	reviewed	ACT1_PLAF7	Actin-1 (PfAct1) (EC 3.6.4.-) (Actin I) (PfActI)	ACT1 ACTI PF3D7_1246200 PFL2215w	Plasmodium falciparum (isolate 3D7)	376	ACT1
Q4Z1L3	reviewed	ACT1_PLABA	Actin-1 (EC 3.6.4.-) (Actin I) (PbACT I)	ACT1 ACTI PB000323.01.0 PBANKA_1459300	Plasmodium berghei (strain Anka)	376	ACT1
Q4YU79	reviewed	ACT2_PLABA	Actin-2 (EC 3.6.4.-) (Actin II) (PbAct II)	ACT2 ACTII PB001050.02.0 PBANKA_1030100	Plasmodium berghei (strain Anka)	376	ACT2
Q8LGI3	reviewed	ARC2A_ARATH	Actin-related protein 2/3 complex subunit 2A (Actin-related protein C2A) (Arp2/3 complex 34 kDa subunit) (p34-ARC) (Protein DISTORTED TRICHOMES 2)	ARPC2A DIS2 At1g30825 T17H7.13	Arabidopsis thaliana (Mouse-ear cress)	318	ARPC2A
P60708	reviewed	ACTB_HORSE	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Equus caballus (Horse)	375	ACTB
Q5R1X3	reviewed	ACTB_PANTR	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Pan troglodytes (Chimpanzee)	375	ACTB
Q5R6G0	reviewed	ACTB_PONAB	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	375	ACTB
Q6QAQ1	reviewed	ACTB_PIG	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Sus scrofa (Pig)	375	ACTB
Q711N9	reviewed	ACTB_MESAU	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Mesocricetus auratus (Golden hamster)	375	ACTB
P60706	reviewed	ACTB_CHICK	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Gallus gallus (Chicken)	375	ACTB
O18840	reviewed	ACTB_CANLF	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Canis lupus familiaris (Dog) (Canis familiaris)	375	ACTB
Q71FK5	reviewed	ACTB_CAVPO	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Cavia porcellus (Guinea pig)	375	ACTB
Q5ZMQ2	reviewed	ACTG_CHICK	Actin, cytoplasmic 2 (EC 3.6.4.-) (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]	ACTG1 RCJMB04_1h13	Gallus gallus (Chicken)	375	ACTG1
P54686	reviewed	AIP1_DICDI	Actin-interacting protein 1 (DAip1) (WD repeat-containing protein 2 homolog)	aip1 wdpA DDB_G0278733	Dictyostelium discoideum (Social amoeba)	597	aip1
P70315	reviewed	WASP_MOUSE	Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein homolog) (WASp)	Was Wasp	Mus musculus (Mouse)	520	Was
Q08DM1	reviewed	DEMA_BOVIN	Dematin (Dematin actin-binding protein) (Erythrocyte membrane protein band 4.9)	DMTN DMT EPB49	Bos taurus (Bovine)	406	DMTN
O70373	reviewed	XIRP1_MOUSE	Xin actin-binding repeat-containing protein 1 (Cardiomyopathy-associated protein 1)	Xirp1 Cmya1 Xin	Mus musculus (Mouse)	1129	Xirp1
Q9WV69	reviewed	DEMA_MOUSE	Dematin (Dematin actin-binding protein) (Erythrocyte membrane protein band 4.9)	Dmtn Epb4.9 Epb49	Mus musculus (Mouse)	405	Dmtn
P63270	reviewed	ACTH_CHICK	Actin, gamma-enteric smooth muscle (EC 3.6.4.-) (Alpha-actin-3) (Gamma-2-actin) (Smooth muscle gamma-actin) [Cleaved into: Actin, gamma-enteric smooth muscle, intermediate form]	ACTG2 ACTA3 ACTSG	Gallus gallus (Chicken)	376	ACTG2
P08023	reviewed	ACTA_CHICK	Actin, aortic smooth muscle (EC 3.6.4.-) (Alpha-actin) [Cleaved into: Actin, aortic smooth muscle, intermediate form]	ACTA2	Gallus gallus (Chicken)	377	ACTA2
F1MH07	reviewed	MICA1_BOVIN	[F-actin]-monooxygenase MICAL1 (EC 1.14.13.225) (EC 1.6.3.1) (Molecule interacting with CasL protein 1) (MICAL-1)	MICAL1	Bos taurus (Bovine)	1070	MICAL1
F1RA39	reviewed	MCA2B_DANRE	[F-actin]-monooxygenase mical2b (EC 1.14.13.225) (Molecule interacting with CasL protein 2B) (MICAL-2)	mical2b si:ch211-192p3.1	Danio rerio (Zebrafish) (Brachydanio rerio)	1679	mical2b
P32521	reviewed	PAN1_YEAST	Actin cytoskeleton-regulatory complex protein PAN1 (Mitochondrial distribution of proteins protein 3)	PAN1 DIM2 MDP3 MIP3 YIR006C YIB6C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1480	PAN1
