Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q07844	reviewed	RIX7_YEAST	Ribosome biogenesis ATPase RIX7	RIX7 YLL034C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	837	RIX7
Q12153	reviewed	SSF2_YEAST	Ribosome biogenesis protein SSF2	SSF2 YDR312W D9740.2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	453	SSF2
P0A8A8	reviewed	RIMP_ECOLI	Ribosome maturation factor RimP	rimP yhbC b3170 JW5533	Escherichia coli (strain K12)	150	rimP
Q9CYH6	reviewed	RRS1_MOUSE	Ribosome biogenesis regulatory protein homolog	Rrs1 Rrr MNCb-2643	Mus musculus (Mouse)	365	Rrs1
P0AGL5	reviewed	RATA_ECOLI	Ribosome association toxin RatA (Toxin RatA)	ratA pasT yfjG b2619 JW2600	Escherichia coli (strain K12)	158	ratA
Q05468	reviewed	RQC1_YEAST	Ribosome quality control complex subunit 1	RQC1 YDR333C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	723	RQC1
P53295	reviewed	RBG2_YEAST	Ribosome-interacting GTPase 2 (GTP-binding protein RBG2)	RBG2 GIR1 YGR173W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	368	RBG2
Q9C928	reviewed	BRX12_ARATH	Ribosome biogenesis protein BRX1 homolog 2 (AtBRX1-2)	BRIX1-2 At1g52930 F14G24.20	Arabidopsis thaliana (Mouse-ear cress)	320	BRIX1-2
P48234	reviewed	NOL10_YEAST	Ribosome biogenesis protein ENP2 (Essential nuclear protein 2)	ENP2 YGR145W G6623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	707	ENP2
P53136	reviewed	NSA1_YEAST	Ribosome biogenesis protein NSA1 (NOP7-associated protein 1)	NSA1 YGL111W G2990	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	463	NSA1
Q562C2	reviewed	BOP1_RAT	Ribosome biogenesis protein BOP1 (Block of proliferation 1 protein)	Bop1	Rattus norvegicus (Rat)	731	Bop1
Q9JJA4	reviewed	WDR12_MOUSE	Ribosome biogenesis protein WDR12 (WD repeat-containing protein 12)	Wdr12 MNCb-5414	Mus musculus (Mouse)	423	Wdr12
P0AFW2	reviewed	RMF_ECOLI	Ribosome modulation factor (RMF) (Hibernation factor RMF) (Protein E)	rmf b0953 JW0936	Escherichia coli (strain K12)	55	rmf
P36144	reviewed	RL1D1_YEAST	Ribosome biogenesis protein UTP30 (U3 snoRNP-associated protein UTP30)	UTP30 YKR060W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	274	UTP30
Q08287	reviewed	NOP8_YEAST	60S ribosome subunit biogenesis protein NOP8 (Nucleolar protein 8)	NOP8 YOL144W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	484	NOP8
P36080	reviewed	RRP14_YEAST	Ribosomal RNA-processing protein 14 (Ribosome biogenesis protein RRP14)	RRP14 YKL082C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	434	RRP14
Q3SWZ6	reviewed	SBDS_BOVIN	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	SBDS	Bos taurus (Bovine)	250	SBDS
Q5RK30	reviewed	SBDS_RAT	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	Sbds	Rattus norvegicus (Rat)	250	Sbds
Q9LF27	reviewed	WDR12_ARATH	Ribosome biogenesis protein WDR12 homolog (Pescadillo-interacting protein 2) (AtPEIP2)	WDR12 PEIP2 At5g15550 T20K14_160	Arabidopsis thaliana (Mouse-ear cress)	433	WDR12
P47108	reviewed	URB2_YEAST	Nucleolar pre-ribosomal-associated protein 2 (Unhealthy ribosome biogenesis protein 2)	URB2 NPA2 YJR041C J1622	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1174	URB2
Q8R2R6	reviewed	MTG1_MOUSE	Mitochondrial ribosome-associated GTPase 1 (GTP-binding protein 7) (Mitochondrial GTPase 1)	Mtg1 Gm169 Gtpbp7	Mus musculus (Mouse)	326	Mtg1
P68191	reviewed	SRA_ECOLI	Stationary-phase-induced ribosome-associated protein (Protein D) (SRA) (30S ribosomal protein S22)	sra rpsV b1480 JW5962	Escherichia coli (strain K12)	45	sra
Q9LE16	reviewed	BRX11_ARATH	Ribosome biogenesis protein BRX1 homolog 1 (AtBRX1-1) (Brix domain-containing protein 2)	BRIX1-1 At3g15460 MJK13.12	Arabidopsis thaliana (Mouse-ear cress)	315	BRIX1-1
P28368	reviewed	HPF_BACSU	Ribosome hibernation promotion factor (HPF) (Hst23) (Putative sigma-54 modulation protein) (SigL modulation protein)	yvyD hpf yviI BSU35310 orf189	Bacillus subtilis (strain 168)	189	yvyD
A0A1D8PK71	reviewed	STM1_CANAL	Ribosome-associated protein STM1 (Ribosome clamping factor STM1) (Ribosome-associated protein CAALFM_C304810CA)	STM1 orf19.5943.1 CAALFM_C304810CA	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	267	STM1
P46350	reviewed	RXL7_BACSU	RNA-binding protein YbxF (Putative large ribosomal subunit protein eL8) (Ribosome-associated protein L7Ae-like)	rulS rplGB ybaB ybxF BSU01090	Bacillus subtilis (strain 168)	82	rulS
Q2FIN9	reviewed	HPF_STAA3	Ribosome hibernation promotion factor (HPF) (Ribosome hibernation-promoting factor)	hpf SAUSA300_0736	Staphylococcus aureus (strain USA300)	190	hpf
P39677	reviewed	RRF2M_YEAST	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)	MEF2 YJL102W D819 J0826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	819	MEF2
Q28298	reviewed	RRBP1_CANLF	Ribosome-binding protein 1 (180 kDa ribosome receptor) (RRp)	RRBP1 P180	Canis lupus familiaris (Dog) (Canis familiaris)	1534	RRBP1
O74399	reviewed	ERB1_SCHPO	Ribosome biogenesis protein erb1 (Eukaryotic ribosome biogenesis protein 1)	erb1 SPBC4F6.13c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	740	erb1
Q5APF0	reviewed	YTM1_CANAL	Ribosome biogenesis protein YTM1	YTM1 CAALFM_C109510WA CaO19.12278 CaO19.4815	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	466	YTM1
O94653	reviewed	BMS1_SCHPO	Ribosome biogenesis protein bms1	bms1 SPBC31E1.06 SPBC800.01	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1121	bms1
P85101	reviewed	RIPLY_SILCH	Ribosome-inactivating protein lychnin (EC 3.2.2.22)		Silene chalcedonica (Maltese-cross) (Lychnis chalcedonica)	234	
Q9URY0	reviewed	YTM1_SCHPO	Ribosome biogenesis protein ytm1	ytm1 SPAC890.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	440	ytm1
P0AEI4	reviewed	RIMO_ECOLI	Ribosomal protein uS12 methylthiotransferase RimO (uS12 MTTase) (uS12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein uS12 (aspartate(89)-C(3))-methylthiotransferase) (Ribosome maturation factor RimO)	rimO yliG b0835 JW0819	Escherichia coli (strain K12)	441	rimO
D4A2B7	reviewed	AFG2B_RAT	ATPase family gene 2 protein homolog B (EC 3.6.4.10) (AFG2 AAA ATPase homolog B) (Ribosome biogenesis protein SPATA5L1) (Spermatogenesis-associated protein 5-like protein 1)	Afg2b Spata5l1	Rattus norvegicus (Rat)	747	Afg2b
O42914	reviewed	OGA1_SCHPO	Ribosome-associated protein oga1 (Ortholog of G4-associated protein 1) (Ribosome clamping factor oga1)	oga1 SPBC16A3.08c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284	oga1
Q9CY21	reviewed	BUD23_MOUSE	Probable 18S rRNA (guanine-N(7))-methyltransferase (EC 2.1.1.-) (Bud site selection protein 23 homolog) (Williams-Beuren syndrome chromosomal region 22 protein homolog) (rRNA methyltransferase and ribosome maturation factor)	Bud23 Wbscr22	Mus musculus (Mouse)	281	Bud23
Q9UUG1	reviewed	RPF2_SCHPO	Ribosome production factor 2 homolog (Brix domain-containing protein 1 homolog) (Ribosome biogenesis protein RPF2 homolog)	SPAC926.08c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	317	
P84786	reviewed	RIP_DRIMA	Ribosome-inactivating protein charybdin (EC 3.2.2.22) (rRNA N-glycosidase)		Drimia maritima (Sea squill) (Charybdis maritima)	257	
P84531	reviewed	RIP_CUCMO	Ribosome-inactivating protein cucurmosin (EC 3.2.2.22) (rRNA N-glycosidase)		Cucurbita moschata (Winter crookneck squash) (Cucurbita pepo var. moschata)	244	
P85208	reviewed	RIPD2_PHYDI	Dioicin-2 (EC 3.2.2.22) (Ribosome-inactivating protein) (rRNA N-glycosidase)		Phytolacca dioica (Bella sombra tree) (Phytolacca arborea)	266	
P86144	reviewed	RIPD1_PHYDI	Dioicin-1 (EC 3.2.2.22) (Ribosome-inactivating protein) (rRNA N-glycosidase)		Phytolacca dioica (Bella sombra tree) (Phytolacca arborea)	22	
P33185	reviewed	RIP1_BRYDI	Ribosome-inactivating protein bryodin I (EC 3.2.2.22) (BD1) (rRNA N-glycosidase)		Bryonia dioica (Red bryony) (Bryonia cretica subsp. dioica)	290	
Q5RAZ2	reviewed	SBDS_PONAB	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	SBDS	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	250	SBDS
Q9USN8	reviewed	RQC2_SCHPO	Ribosome quality control complex subunit 2 (Microtubule regulator protein 1)	mtr1 SPCC132.01c SPCC1322.17c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1021	mtr1
P25891	reviewed	RIP3_MAIZE	Ribosome-inactivating protein 3 (B-32 protein) (rRNA N-glycosidase) (EC 3.2.2.22)	CRIP3	Zea mays (Maize)	300	CRIP3
A2RIX0	reviewed	HPF_LACLM	Ribosome hibernation promotion factor (HPF) (Lactococcus lactis hibernation promotion factor) (LIHPF)	hpf yfiA llmg_0616	Lactococcus lactis subsp. cremoris (strain MG1363)	185	hpf
P21326	reviewed	RIPP_MIRJA	Antiviral protein MAP (EC 3.2.2.22) (MAP-S) (Ribosome-inactivating protein) (rRNA N-glycosidase)		Mirabilis jalapa (Garden four-o'clock)	278	
Q03464	reviewed	RIPA_PHYAM	Antiviral protein alpha (EC 3.2.2.22) (PAP-alpha) (Ribosome-inactivating protein) (rRNA N-glycosidase)		Phytolacca americana (American pokeweed) (Phytolacca decandra)	294	
P24817	reviewed	RIP3_MOMCH	Ribosome-inactivating protein beta-momorcharin (B-MMC) (EC 3.2.2.22) (MAP 30) (rRNA N-glycosidase)	MAP30 RIP	Momordica charantia (Bitter gourd) (Balsam pear)	286	MAP30
Q75E44	reviewed	SSB1_EREGS	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1 ABL174C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	613	SSB1
P20656	reviewed	RIP6_SAPOF	Ribosome-inactivating protein saporin-6 (SAP-6) (SO-6) (EC 3.2.2.22) (rRNA N-glycosidase)	SAP6	Saponaria officinalis (Common soapwort) (Lychnis saponaria)	299	SAP6
P84854	reviewed	RIPL2_PHYDI	Ribosome-inactivating protein PD-L3/PD-L4 (EC 3.2.2.22) (rRNA N-glycosidase PD-L3/PD-L4)		Phytolacca dioica (Bella sombra tree) (Phytolacca arborea)	261	
P93543	reviewed	RIP1_SAMNI	Ribosome-inactivating protein SNAI' [Cleaved into: SNAI' A chain (EC 3.2.2.22) (rRNA N-glycosidase); Linker peptide; SNAI' B chain]		Sambucus nigra (European elder)	569	
Q7M1L6	reviewed	RIP1_GYPVA	rRNA N-glycosylase sapovaccarin-S1 (EC 3.2.2.22) (Ribosome-inactivating protein sapovaccarin-S1) (RIP sapovaccarin-S1) (rRNA N-glycosidase)		Gypsophila vaccaria (Cow soapwort) (Saponaria vaccaria)	254	
P56568	reviewed	RIP1_LUFAE	Ribosome-inactivating protein luffin P1 (EC 3.2.2.22) (Arginine/glutamate-rich polypeptide) (AGRP) [Cleaved into: Luffin P1a; Luffin P1b; Luffin P1c]		Luffa aegyptiaca (Sponge gourd) (Luffa cylindrica)	47	
P24476	reviewed	RIP0_DIACA	Ribosome-inactivating protein dianthin-30 (RIP DAP-30) (EC 3.2.2.22) (Antiviral protein DAP-30) (rRNA N-glycosidase) (allergen Dia c RIP)		Dianthus caryophyllus (Carnation) (Clove pink)	293	
Q9X2H6	reviewed	RIMO_THEMA	Ribosomal protein uS12 methylthiotransferase RimO (uS12 MTTase) (uS12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein uS12 (aspartate-C(3))-methylthiotransferase) (Ribosome maturation factor RimO)	rimO TM_1862	Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8)	430	rimO
Q14146	reviewed	URB2_HUMAN	Unhealthy ribosome biogenesis protein 2 homolog	URB2 KIAA0133	Homo sapiens (Human)	1524	URB2
O60287	reviewed	NPA1P_HUMAN	Nucleolar pre-ribosomal-associated protein 1 (Nucleolar protein 254 kDa) (URB1 ribosome biogenesis 1 homolog)	URB1 C21orf108 KIAA0539 NOP254 NPA1	Homo sapiens (Human)	2271	URB1
O95478	reviewed	NSA2_HUMAN	Ribosome biogenesis protein NSA2 homolog (Hairy cell leukemia protein 1) (TGF-beta-inducible nuclear protein 1)	NSA2 TINP1 HUSSY-29	Homo sapiens (Human)	260	NSA2
P38771	reviewed	RRF1_YEAST	Ribosome-recycling factor, mitochondrial (RRF) (Ribosome-releasing factor, mitochondrial)	RRF1 FIL1 KIM4 YHR038W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	230	RRF1
Q499E6	reviewed	AIRIM_MOUSE	AFG2-interacting ribosome maturation factor (Ribosome biogenesis protein C1orf109 homolog)	Airim	Mus musculus (Mouse)	217	Airim
Q8JHH5	reviewed	AIRIM_DANRE	AFG2-interacting ribosome maturation factor (Ribosome biogenesis protein C1orf109 homolog)	airim c19h1orf109 zgc:109790	Danio rerio (Zebrafish) (Brachydanio rerio)	202	airim
A3BLC3	reviewed	RRFC_ORYSJ	Ribosome-recycling factor, chloroplastic (RRF) (Protein OsL8) (Ribosome-releasing factor, chloroplastic)	Os07g0570700 LOC_Os07g38300 OJ1121_A05.3 OsJ_023845 OsJ_24808	Oryza sativa subsp. japonica (Rice)	266	
P37518	reviewed	YCHF_BACSU	Ribosome-binding ATPase YchF	ychF engD yyaF BSU40920	Bacillus subtilis (strain 168)	366	ychF
Q86KZ5	reviewed	SBDS_DICDI	Ribosome maturation protein SBDS	sbds DDB_G0272324	Dictyostelium discoideum (Social amoeba)	274	sbds
P81101	reviewed	RRF_BACSU	Ribosome-recycling factor (RRF) (Ribosome-releasing factor) (Vegetative protein 12B) (VEG12B)	frr BSU16520	Bacillus subtilis (strain 168)	185	frr
Q08932	reviewed	RSA1_YEAST	Ribosome assembly 1 protein	RSA1 YPL193W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	381	RSA1
Q04225	reviewed	RRB1_YEAST	Ribosome assembly protein RRB1	RRB1 YMR131C YM9553.07C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	511	RRB1
Q9NEU5	reviewed	NOP53_CAEEL	Ribosome biogenesis protein NOP53	Y39B6A.33	Caenorhabditis elegans	438	
P05650	reviewed	RLBA_BACSU	Probable ribosome maturation protein RlbA	rlbA yaaA BSU00030	Bacillus subtilis (strain 168)	71	rlbA
Q5RJS9	reviewed	RPF1_RAT	Ribosome production factor 1 (Brix domain-containing protein 5) (Ribosome biogenesis protein RPF1)	Rpf1 Bxdc5	Rattus norvegicus (Rat)	345	Rpf1
Q7TND5	reviewed	RPF1_MOUSE	Ribosome production factor 1 (Brix domain-containing protein 5) (Ribosome biogenesis protein RPF1)	Rpf1 Bxdc5	Mus musculus (Mouse)	349	Rpf1
A1A5P2	reviewed	RRS1_RAT	Ribosome biogenesis regulatory protein homolog	Rrs1	Rattus norvegicus (Rat)	365	Rrs1
Q0D6V7	reviewed	BOP1_ORYSJ	Ribosome biogenesis protein BOP1 homolog	BOP1 Os07g0435400 LOC_Os07g25440 OsJ_24034	Oryza sativa subsp. japonica (Rice)	678	BOP1
Q9VKQ3	reviewed	WDR12_DROME	Ribosome biogenesis protein WDR12 homolog	CG6724	Drosophila melanogaster (Fruit fly)	420	
Q9VGN9	reviewed	RLP24_DROME	Probable ribosome biogenesis protein RLP24	RpL24-like CG6764	Drosophila melanogaster (Fruit fly)	191	RpL24-like
Q2KIH4	reviewed	RRS1_BOVIN	Ribosome biogenesis regulatory protein homolog	RRS1	Bos taurus (Bovine)	365	RRS1
Q54TD8	reviewed	BOP1_DICDI	Ribosome biogenesis protein BOP1 homolog	DDB_G0281839	Dictyostelium discoideum (Social amoeba)	833	
Q7K0Y1	reviewed	BOP1_DROME	Ribosome biogenesis protein BOP1 homolog	CG5033	Drosophila melanogaster (Fruit fly)	784	
Q2YDN6	reviewed	RPF2_BOVIN	Ribosome production factor 2 homolog (Brix domain-containing protein 1) (Ribosome biogenesis protein RPF2 homolog)	RPF2 BXDC1	Bos taurus (Bovine)	306	RPF2
Q9JJ80	reviewed	RPF2_MOUSE	Ribosome production factor 2 homolog (Brix domain-containing protein 1) (Ribosome biogenesis protein RPF2 homolog)	Rpf2 Bxdc1 MNCb-4285	Mus musculus (Mouse)	306	Rpf2
B0V0U5	reviewed	URB2_DANRE	Unhealthy ribosome biogenesis protein 2 homolog	urb2	Danio rerio (Zebrafish) (Brachydanio rerio)	1495	urb2
Q9LUG5	reviewed	RPF2_ARATH	Ribosome production factor 2 homolog (Brix domain-containing protein 1 homolog) (Ribosome biogenesis protein RPF2 homolog)	At3g23620 MDB19.11	Arabidopsis thaliana (Mouse-ear cress)	314	
Q4PS77	reviewed	MTG1_BOVIN	Mitochondrial ribosome-associated GTPase 1 (Mitochondrial GTPase 1)	MTG1	Bos taurus (Bovine)	332	MTG1
Q9VCU5	reviewed	MTG1_DROME	Mitochondrial ribosome-associated GTPase 1 (Mitochondrial GTPase 1)	CG17141	Drosophila melanogaster (Fruit fly)	323	
Q9VEB3	reviewed	RPF2_DROME	Ribosome production factor 2 homolog (Brix domain-containing protein 1 homolog) (Novel nucleolar protein 3) (Ribosome biogenesis protein RPF2 homolog)	Non3 CG7993	Drosophila melanogaster (Fruit fly)	320	Non3
A4FV84	reviewed	MRT4_BOVIN	mRNA turnover protein 4 homolog (Ribosome assembly factor MRTO4)	MRTO4	Bos taurus (Bovine)	239	MRTO4
Q6NX08	reviewed	WDR12_DANRE	Ribosome biogenesis protein wdr12 (WD repeat-containing protein 12)	wdr12	Danio rerio (Zebrafish) (Brachydanio rerio)	422	wdr12
A0JMQ0	reviewed	BOP1_DANRE	Ribosome biogenesis protein bop1 (Block of proliferation 1 protein)	bop1 si:ch211-251g8.4	Danio rerio (Zebrafish) (Brachydanio rerio)	777	bop1
Q0VC24	reviewed	WDR12_BOVIN	Ribosome biogenesis protein WDR12 (WD repeat-containing protein 12)	WDR12	Bos taurus (Bovine)	423	WDR12
P61480	reviewed	WDR12_RAT	Ribosome biogenesis protein WDR12 (WD repeat-containing protein 12)	Wdr12	Rattus norvegicus (Rat)	423	Wdr12
Q9D0I8	reviewed	MRT4_MOUSE	mRNA turnover protein 4 homolog (Ribosome assembly factor Mrto4)	Mrto4 Mrt4	Mus musculus (Mouse)	239	Mrto4
Q3SZZ0	reviewed	BRX1_BOVIN	Ribosome biogenesis protein BRX1 homolog (Brix domain-containing protein 2)	BRIX1 BRIX BXDC2	Bos taurus (Bovine)	353	BRIX1
Q9VP47	reviewed	TSR1_DROME	Pre-rRNA-processing protein TSR1 homolog (Tsr1 ribosome assembly factor)	Tsr1 CG7338	Drosophila melanogaster (Fruit fly)	814	Tsr1
O22165	reviewed	RLP24_ARATH	Probable ribosome biogenesis protein RLP24 (Large ribosomal subunit protein eL24x)	RPL24C EL24X At2g44860 T13E15.13	Arabidopsis thaliana (Mouse-ear cress)	159	RPL24C
Q54SY2	reviewed	NVL_DICDI	Putative ribosome biogenesis ATPase nvl (Nuclear valosin-containing protein-like)	nvl DDB_G0282181	Dictyostelium discoideum (Social amoeba)	867	nvl
Q4QQT6	reviewed	BRX1_RAT	Ribosome biogenesis protein BRX1 homolog (Brix domain-containing protein 2)	Brix1 Brix Bxdc2	Rattus norvegicus (Rat)	352	Brix1
Q9DCA5	reviewed	BRX1_MOUSE	Ribosome biogenesis protein BRX1 homolog (Brix domain-containing protein 2)	Brix1 Brix Bxdc2	Mus musculus (Mouse)	353	Brix1
Q9VCX4	reviewed	RRF2M_DROME	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2) (Elongation factor G2) (Ribosome-recycling factor 2, mitochondrial)	mRRF2 EF-G2 CG31159	Drosophila melanogaster (Fruit fly)	740	mRRF2
Q3SX11	reviewed	NSA2_BOVIN	Ribosome biogenesis protein NSA2 homolog (TGF-beta-inducible nuclear protein 1)	NSA2 TINP1	Bos taurus (Bovine)	260	NSA2
Q3ZBR1	reviewed	SERP1_BOVIN	Stress-associated endoplasmic reticulum protein 1 (Ribosome-attached membrane protein 4)	SERP1 RAMP4	Bos taurus (Bovine)	66	SERP1
Q54W52	reviewed	WDR12_DICDI	Ribosome biogenesis protein WDR12 homolog (WD repeat-containing protein 12 homolog)	wdr12 DDB_G0279903	Dictyostelium discoideum (Social amoeba)	463	wdr12
Q553P6	reviewed	SERP_DICDI	Probable stress-associated endoplasmic reticulum protein (Ribosome-attached membrane protein 4 homolog)	serp DDB_G0275381	Dictyostelium discoideum (Social amoeba)	59	serp
Q6TAW2	reviewed	SERP2_MOUSE	Stress-associated endoplasmic reticulum protein 2 (Ribosome-associated membrane protein RAMP4-2)	Serp2	Mus musculus (Mouse)	65	Serp2
Q8T2A4	reviewed	TCF25_DICDI	Ribosome quality control complex subunit TCF25 (TCF-25) (Transcription factor 25 homolog)	tcf25 DDB_G0274217	Dictyostelium discoideum (Social amoeba)	740	tcf25
P9WGY1	reviewed	RRF_MYCTU	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	frr Rv2882c MTCY274.13c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	185	frr
Q9QYU7	reviewed	NSA2_RAT	Ribosome biogenesis protein NSA2 homolog (Protein CDK105) (TGF-beta-inducible nuclear protein 1)	Nsa2 Cdk105 Tinp1	Rattus norvegicus (Rat)	260	Nsa2
Q5SJV1	reviewed	RBFA_THET8	Ribosome-binding factor A (30S ribosome-binding protein)	rbfA TTHA0907	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	95	rbfA
Q9CXK8	reviewed	NIP7_MOUSE	60S ribosome subunit biogenesis protein NIP7 homolog (Nucleolar pre-rRNA processing protein NIP7) (PEachy) (kDa93)	Nip7	Mus musculus (Mouse)	180	Nip7
Q9WV50	reviewed	NIP7_RAT	60S ribosome subunit biogenesis protein NIP7 homolog (Nucleolar pre-rRNA processing protein NIP7) (PEachy) (kDa93)	Nip7 Peachy	Rattus norvegicus (Rat)	180	Nip7
Q9W4J5	reviewed	NEP1_DROME	Ribosomal RNA small subunit methyltransferase NEP1 (EC 2.1.1.-) (18S rRNA (pseudouridine-N1)-methyltransferase) (Ribosome biogenesis protein NEP1)	CG3527	Drosophila melanogaster (Fruit fly)	252	
A5DBG1	reviewed	ERB1_PICGU	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	ERB1 PGUG_00616	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	790	ERB1
A6QX61	reviewed	ERB1_AJECN	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	ERB1 HCAG_01968	Ajellomyces capsulatus (strain NAm1 / WU24) (Darling's disease fungus) (Histoplasma capsulatum)	788	ERB1
A6ZMA9	reviewed	ERB1_YEAS7	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	ERB1 SCY_4221	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	807	ERB1
B0XQ42	reviewed	ERB1_ASPFC	Ribosome biogenesis protein erb1 (Eukaryotic ribosome biogenesis protein 1)	erb1 AFUB_008620	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) (Neosartorya fumigata)	796	erb1
P0CS34	reviewed	ERB1_CRYNJ	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	ERB1 CNB04640	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	830	ERB1
P71346	reviewed	YFIA_HAEIN	Ribosome-associated factor Y (pY) (Ribosome associated inhibitor A)	yfiA raiA HI_0257	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	107	yfiA
Q0CCP0	reviewed	ERB1_ASPTN	Ribosome biogenesis protein erb1 (Eukaryotic ribosome biogenesis protein 1)	erb1 ATEG_08544	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	784	erb1
