Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
P28063	reviewed	PSB8_MOUSE	Proteasome subunit beta type-8 (EC 3.4.25.1) (Low molecular mass protein 7) (Macropain subunit C13) (Multicatalytic endopeptidase complex subunit C13) (Proteasome component C13) (Proteasome subunit beta-5i)	Psmb8 Lmp7 Mc13	Mus musculus (Mouse)	276	Psmb8
Q9Z2U1	reviewed	PSA5_MOUSE	Proteasome subunit alpha type-5 (Macropain zeta chain) (Multicatalytic endopeptidase complex zeta chain) (Proteasome zeta chain)	Psma5	Mus musculus (Mouse)	241	Psma5
P17220	reviewed	PSA2_RAT	Proteasome subunit alpha type-2 (Macropain subunit C3) (Multicatalytic endopeptidase complex subunit C3) (Proteasome component C3)	Psma2	Rattus norvegicus (Rat)	234	Psma2
P38764	reviewed	RPN1_YEAST	26S proteasome regulatory subunit RPN1 (HMG-CoA reductase degradation protein 2) (Proteasome non-ATPase subunit 1)	RPN1 HRD2 NAS1 RPD1 YHR027C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	993	RPN1
P49722	reviewed	PSA2_MOUSE	Proteasome subunit alpha type-2 (Macropain subunit C3) (Multicatalytic endopeptidase complex subunit C3) (Proteasome component C3)	Psma2 Lmpc3	Mus musculus (Mouse)	234	Psma2
P25451	reviewed	PSB3_YEAST	Proteasome subunit beta type-3 (Macropain subunit PUP3) (Multicatalytic endopeptidase complex subunit PUP3) (Proteasome component PUP3)	PUP3 YER094C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	205	PUP3
Q9QUM9	reviewed	PSA6_MOUSE	Proteasome subunit alpha type-6 (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)	Psma6	Mus musculus (Mouse)	246	Psma6
P70195	reviewed	PSB7_MOUSE	Proteasome subunit beta type-7 (EC 3.4.25.1) (Macropain chain Z) (Multicatalytic endopeptidase complex chain Z) (Proteasome subunit Z)	Psmb7 Mmc14	Mus musculus (Mouse)	277	Psmb7
P55034	reviewed	PSMD4_ARATH	26S proteasome non-ATPase regulatory subunit 4 homolog (26S proteasome regulatory subunit RPN10) (AtRPN10) (26S proteasome regulatory subunit S5A homolog) (Multiubiquitin chain-binding protein 1) (AtMCB1)	RPN10 MBP1 MCB1 At4g38630 F20M13.190 T9A14.7	Arabidopsis thaliana (Mouse-ear cress)	386	RPN10
Q9SL67	reviewed	PRS4B_ARATH	26S proteasome regulatory subunit 4 homolog B (26S proteasome AAA-ATPase subunit RPT2b) (26S proteasome subunit 4 homolog B) (Regulatory particle triple-A ATPase subunit 2b)	RPT2B At2g20140 T2G17.6	Arabidopsis thaliana (Mouse-ear cress)	443	RPT2B
O35955	reviewed	PSB10_MOUSE	Proteasome subunit beta type-10 (EC 3.4.25.1) (Low molecular mass protein 10) (Macropain subunit MECl-1) (Multicatalytic endopeptidase complex subunit MECl-1) (Proteasome MECl-1) (Proteasome subunit beta-2i)	Psmb10 Lmp10 Mecl1	Mus musculus (Mouse)	273	Psmb10
P54775	reviewed	PRS6B_MOUSE	26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (CIP21) (MB67-interacting protein) (MIP224) (Proteasome 26S subunit ATPase 4) (Tat-binding protein 7) (TBP-7)	Psmc4 Tbp7	Mus musculus (Mouse)	418	Psmc4
Q4KM35	reviewed	PSB10_RAT	Proteasome subunit beta type-10 (EC 3.4.25.1) (Low molecular mass protein 10) (Macropain subunit MECl-1) (Multicatalytic endopeptidase complex subunit MECl-1) (Proteasome MECl-1) (Proteasome subunit beta-2i)	Psmb10 Lmp10 Mecl1	Rattus norvegicus (Rat)	273	Psmb10
P21243	reviewed	PSA1_YEAST	Proteasome subunit alpha type-1 (Macropain subunit C7-alpha) (Multicatalytic endopeptidase complex C7) (Proteasome component C7-alpha) (Proteasome component Y8) (Proteinase YSCE subunit 7) (SCL1 suppressor protein)	SCL1 PRC2 PRS2 YGL011C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	252	SCL1
P43583	reviewed	BLM10_YEAST	Proteasome activator BLM10 (Bleomycin resistance protein BLM10)	BLM10 BLM3 YFL007W YFL006W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2143	BLM10
P55035	reviewed	PSMD4_DROME	26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (54 kDa subunit of mu particle) (Multiubiquitin chain-binding protein) (p54)	Rpn10 PROS-54 Pros54 CG7619	Drosophila melanogaster (Fruit fly)	396	Rpn10
Q9SZD4	reviewed	PRS4A_ARATH	26S proteasome regulatory subunit 4 homolog A (26S proteasome AAA-ATPase subunit RPT2a) (26S proteasome subunit 4 homolog A) (Protein HALTED ROOT) (Regulatory particle triple-A ATPase subunit 2a)	RPT2A HLR At4g29040 F19B15.70 F25O24.6	Arabidopsis thaliana (Mouse-ear cress)	443	RPT2A
P38779	reviewed	CIC1_YEAST	Proteasome-interacting protein CIC1 (Core interacting component 1)	CIC1 NSA3 YHR052W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	376	CIC1
Q20938	reviewed	PS11A_CAEEL	Probable 26S proteasome regulatory subunit rpn-6.1	rpn-6.1 F57B9.10	Caenorhabditis elegans	438	rpn-6.1
P28077	reviewed	PSB9_RAT	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	Psmb9 Lmp2 Ring12	Rattus norvegicus (Rat)	219	Psmb9
P38624	reviewed	PSB1_YEAST	Proteasome subunit beta type-1 (EC 3.4.25.1) (Macropain subunit PRE3) (Multicatalytic endopeptidase complex subunit PRE3) (Proteasome component PRE3) (Proteinase YSCE subunit PRE3)	PRE3 YJL001W J1407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	215	PRE3
P40303	reviewed	PSA4_YEAST	Proteasome subunit alpha type-4 (Macropain subunit PRE6) (Multicatalytic endopeptidase complex subunit PRE6) (Proteasome component PRE6) (Proteinase YSCE subunit PRE6)	PRE6 YOL038W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254	PRE6
P22141	reviewed	PSB4_YEAST	Proteasome subunit beta type-4 (Macropain subunit C11) (Multicatalytic endopeptidase complex subunit C11) (Proteasome component C11) (Proteinase YSCE subunit 11)	PRE1 YER012W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	198	PRE1
P23639	reviewed	PSA2_YEAST	Proteasome subunit alpha type-2 (Macropain subunit Y7) (Multicatalytic endopeptidase complex subunit Y7) (Proteasome component Y7) (Proteinase YSCE subunit 7)	PRE8 PRS4 YML092C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	250	PRE8
P25043	reviewed	PSB2_YEAST	Proteasome subunit beta type-2 (EC 3.4.25.1) (Macropain subunit PUP1) (Multicatalytic endopeptidase complex subunit PUP1) (Proteasome component PUP1) (Proteinase YSCE subunit PUP1)	PUP1 YOR157C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	261	PUP1
P32379	reviewed	PSA5_YEAST	Proteasome subunit alpha type-5 (Macropain subunit PUP2) (Multicatalytic endopeptidase complex subunit PUP2) (Proteasome component PUP2) (Proteinase YSCE subunit PUP2)	PUP2 DOA5 YGR253C G9155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	260	PUP2
P30656	reviewed	PSB5_YEAST	Proteasome subunit beta type-5 (EC 3.4.25.1) (Macropain subunit PRE2) (Multicatalytic endopeptidase complex subunit PRE2) (Proteasome component PRE2) (Proteinase YSCE subunit PRE2)	PRE2 DOA3 PRG1 YPR103W P8283.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	287	PRE2
P40302	reviewed	PSA6_YEAST	Proteasome subunit alpha type-6 (Macropain subunit PRE5) (Multicatalytic endopeptidase complex subunit PRE5) (Proteasome component PRE5) (Proteinase YSCE subunit PRE5)	PRE5 YMR314W YM9924.06	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	234	PRE5
P23638	reviewed	PSA3_YEAST	Proteasome subunit alpha type-3 (Macropain subunit Y13) (Multicatalytic endopeptidase complex subunit Y13) (Proteasome component Y13) (Proteinase YSCE subunit 13)	PRE9 PRS5 YGR135W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	258	PRE9
P30657	reviewed	PSB7_YEAST	Proteasome subunit beta type-7 (Macropain subunit PRE4) (Multicatalytic endopeptidase complex subunit PRE4) (Proteasome component PRE4) (Proteinase YSCE subunit PRE4)	PRE4 YFR050C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	266	PRE4
P21242	reviewed	PSA7_YEAST	Probable proteasome subunit alpha type-7 (Macropain subunit C1) (Multicatalytic endopeptidase complex subunit C1) (Proteasome component C1) (Proteinase YSCE subunit 1)	PRE10 PRC1 PRS1 YOR362C O6650	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	288	PRE10
P28076	reviewed	PSB9_MOUSE	Proteasome subunit beta type-9 (EC 3.4.25.1) (LMP-2d) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	Psmb9 Lmp2 Ring12	Mus musculus (Mouse)	219	Psmb9
O04019	reviewed	PS6AB_ARATH	26S proteasome regulatory subunit 6A homolog B (26S proteasome AAA-ATPase subunit RPT5b) (Proteasome 26S subunit 6A homolog B) (Regulatory particle triple-A ATPase subunit 5b) (Tat-binding protein 1 homolog B) (TBP-1 homolog B)	RPT5B TBP1 At1g09100 F7G19.2	Arabidopsis thaliana (Mouse-ear cress)	423	RPT5B
Q9SEI2	reviewed	PS6AA_ARATH	26S proteasome regulatory subunit 6A homolog A (26S proteasome AAA-ATPase subunit RPT5a) (Proteasome 26S subunit 6A homolog A) (Regulatory particle triple-A ATPase subunit 5a) (Tat-binding protein 1 homolog A) (TBP-1 homolog A)	RPT5A ATS6A.2 TBP1 At3g05530 F22F7.1	Arabidopsis thaliana (Mouse-ear cress)	424	RPT5A
P40327	reviewed	PRS4_YEAST	26S proteasome regulatory subunit 4 homolog (Tat-binding homolog 5)	RPT2 YHS4 YTA5 YDL007W D2920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	437	RPT2
O24412	reviewed	PSD7A_ARATH	26S proteasome non-ATPase regulatory subunit 7 homolog A (26S proteasome regulatory subunit RPN8a) (AtRPN8a) (Protein ASYMMETRIC LEAVES ENHANCER 3) (Protein MOV34) (AtMOV34)	RPN8A AE3 MOV34 At5g05780 MJJ3.19	Arabidopsis thaliana (Mouse-ear cress)	308	RPN8A
P9WHU1	reviewed	PSA_MYCTU	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PrcA)	prcA Rv2109c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	248	prcA
P9WHT9	reviewed	PSB_MYCTU	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PrcB)	prcB Rv2110c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	291	prcB
P25156	reviewed	PSA_THEAC	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA Ta1288	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	233	psmA
D4GYZ1	reviewed	PSB_HALVD	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB HVO_1562	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	243	psmB
P28061	reviewed	PSB_THEAC	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB Ta0612	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	211	psmB
P53549	reviewed	PRS10_YEAST	26S proteasome subunit RPT4 (26S protease subunit SUG2) (Proteasomal cap subunit)	RPT4 CRL13 PCS1 SUG2 YOR259C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	437	RPT4
Q58576	reviewed	PAN_METJA	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MJ1176	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	430	pan
P33298	reviewed	PRS6B_YEAST	26S proteasome regulatory subunit 6B homolog (Protein YNT1) (Tat-binding homolog 2)	RPT3 YNT1 YTA2 YDR394W D9509.14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	428	RPT3
P33297	reviewed	PRS6A_YEAST	26S proteasome regulatory subunit 6A (Tat-binding protein homolog 1) (TBP-1)	RPT5 YTA1 YOR117W O3258 YOR3258W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	434	RPT5
P33299	reviewed	PRS7_YEAST	26S proteasome regulatory subunit 7 homolog (Protein CIM5) (Tat-binding homolog 3)	RPT1 CIM5 YTA3 YKL145W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	467	RPT1
P43588	reviewed	RPN11_YEAST	Ubiquitin carboxyl-terminal hydrolase RPN11 (EC 3.4.19.12) (26S proteasome regulatory subunit RPN11) (Protein MPR1)	RPN11 MPR1 YFR004W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	306	RPN11
P61290	reviewed	PSME3_MOUSE	Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma)	Psme3	Mus musculus (Mouse)	254	Psme3
Q53080	reviewed	PSA1_RHOER	Proteasome subunit alpha 1 (20S proteasome alpha subunit 1) (Proteasome core protein PrcA 1)	prcA1	Rhodococcus erythropolis (Arthrobacter picolinophilus)	259	prcA1
Q53079	reviewed	PSB1_RHOER	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PrcB 1)	prcB1	Rhodococcus erythropolis (Arthrobacter picolinophilus)	294	prcB1
Q9V2V5	reviewed	PSA2_HALVD	Proteasome subunit alpha 2 (20S proteasome alpha subunit 2) (Proteasome core protein PsmA 2)	psmA2 psmC HVO_2923	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	249	psmA2
P38637	reviewed	STS1_YEAST	Tethering factor for nuclear proteasome STS1 (Dumbbell former protein 8) (SEC23 suppressor 1)	STS1 DBF8 SSM5 YIR011C YIB11C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	319	STS1
Q53083	reviewed	PSB2_RHOER	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PrcB 2)	prcB2	Rhodococcus erythropolis (Arthrobacter picolinophilus)	292	prcB2
Q9V2V6	reviewed	PSA1_HALVD	Proteasome subunit alpha 1 (20S proteasome alpha subunit 1) (Proteasome core protein PsmA 1) [Cleaved into: Proteasome subunit alpha 1, N-terminally processed]	psmA1 psmA HVO_1091	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	252	psmA1
Q01939	reviewed	PRS8_YEAST	26S proteasome regulatory subunit 8 homolog (Protein CIM3) (Protein SUG1) (Tat-binding protein TBY1)	RPT6 CIM3 CRL3 SUG1 TBPY TBY1 YGL048C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	405	RPT6
Q95Y72	reviewed	DSS1_CAEEL	Probable 26S proteasome complex subunit dss-1 (Deleted in split hand/split foot protein 1 homolog)	dss-1 Y119D3B.15	Caenorhabditis elegans	82	dss-1
D4GUJ7	reviewed	PAN1_HALVD	Proteasome-activating nucleotidase 1 (PAN 1) (Proteasomal ATPase 1) (Proteasome regulatory ATPase 1) (Proteasome regulatory particle 1)	pan1 panA HVO_0850	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	406	pan1
Q91ZY6	reviewed	HOP2_RAT	Homologous-pairing protein 2 homolog (Nuclear receptor coactivator GT198) (PSMC3-interacting protein) (Proteasome 26S ATPase subunit 3-interacting protein)	Psmc3ip	Rattus norvegicus (Rat)	217	Psmc3ip
O94444	reviewed	RPN10_SCHPO	26S proteasome regulatory subunit rpn10	rpn10 pus1 SPAC637.10c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	243	rpn10
P9WQN5	reviewed	ARC_MYCTU	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Mycobacterial proteasome ATPase)	mpa Rv2115c MTCY261.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	609	mpa
O35047	reviewed	HOP2_MOUSE	Homologous-pairing protein 2 homolog (PSMC3-interacting protein) (Proteasome 26S ATPase subunit 3-interacting protein) (Tat-binding protein 1-interacting protein) (TBP-1-interacting protein)	Psmc3ip Hop2 Tbpip	Mus musculus (Mouse)	217	Psmc3ip
P41878	reviewed	RPN11_SCHPO	26S proteasome regulatory subunit rpn11 (Protein pad1)	rpn11 bfr2 pad1 sks1 SPAC31G5.13	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	308	rpn11
Q8TAA3	reviewed	PSMA8_HUMAN	Proteasome subunit alpha-type 8 (Proteasome alpha 4 subunit) (Alpha4s) (Proteasome subunit alpha-type 7-like)	PSMA8 PSMA7L	Homo sapiens (Human)	256	PSMA8
P87048	reviewed	RPN1_SCHPO	26S proteasome regulatory subunit rpn1 (19S regulatory cap region of 26S protease subunit 2) (Proteasome non-ATPase subunit mts4)	rpn1 mts4 SPBP19A11.03c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	891	rpn1
O35524	reviewed	PSB9_MUSSI	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	Psmb9 Lmp2 Ring12	Mus spicilegus (Steppe mouse)	219	Psmb9
O35521	reviewed	PSB9_MUSTR	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	Psmb9 Lmp2 Ring12	Mus terricolor (Earth-colored mouse) (Mus dunni)	219	Psmb9
O35522	reviewed	PSB9_MUSMB	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	Psmb9 Lmp2 Ring12	Mus musculus bactrianus (Southwestern Asian house mouse)	219	Psmb9
O35523	reviewed	PSB9_MUSPL	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	Psmb9 Lmp2 Ring12	Mus platythrix (Flat-haired mouse) (Pyromys platythrix)	219	Psmb9
O14140	reviewed	SEM1_SCHPO	26S proteasome complex subunit rpn15 (mRNA export factor dss1)	rpn15 dss1 sem1 SPAC3G6.02	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	71	rpn15
P9WNU7	reviewed	PAFA_MYCTU	Pup--protein ligase (EC 6.3.1.19) (Proteasome accessory factor A) (Pup-conjugating enzyme)	pafA paf Rv2097c MTCY49.37c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	452	pafA
Q8NQE1	reviewed	PAFA_CORGL	Pup--protein ligase (EC 6.3.1.19) (Proteasome accessory factor A) (Pup-conjugating enzyme)	pafA Cgl1494 cg1688	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	482	pafA
P38937	reviewed	CUT8_SCHPO	Tethering factor for nuclear proteasome cut8 (Cell untimely torn protein 8)	cut8 SPAC17C9.13c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	262	cut8
O50202	reviewed	ARC_RHOER	Proteasome-associated ATPase (AAA ATPase forming ring-shaped complexes) (ARC) (Proteasomal ATPase)	arc	Rhodococcus erythropolis (Arthrobacter picolinophilus)	591	arc
Q383Q5	reviewed	HSLV_TRYB2	ATP-dependent protease subunit HslV (EC 3.4.25.2) (Mitochondrial proteasome-like protease HslVU protease subunit)	HslV Tb11.01.2000	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	209	HslV
P40112	reviewed	PSB3_RAT	Proteasome subunit beta type-3 (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)	Psmb3	Rattus norvegicus (Rat)	205	Psmb3
O24616	reviewed	PSA7B_ARATH	Proteasome subunit alpha type-7-B (20S proteasome alpha subunit D-2) (Proteasome component 6B) (Proteasome component 6C) (Proteasome subunit alpha type-4)	PAD2 PRC6B PRC6C PRS1 At5g66140 K2A18.22	Arabidopsis thaliana (Mouse-ear cress)	250	PAD2
O23717	reviewed	PSB5A_ARATH	Proteasome subunit beta type-5-A (EC 3.4.25.1) (20S proteasome beta subunit E-1) (Proteasome component E) (Proteasome epsilon-1 chain)	PBE1 PRCE At1g13060 F3F19.8	Arabidopsis thaliana (Mouse-ear cress)	274	PBE1
P62334	reviewed	PRS10_MOUSE	26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42)	Psmc6 Sug2	Mus musculus (Mouse)	389	Psmc6
Q8LD27	reviewed	PSB6_ARATH	Proteasome subunit beta type-6 (EC 3.4.25.1) (20S proteasome beta subunit A-1) (Proteasome component D) (Proteasome subunit beta type-1)	PBA1 PRCD At4g31300 F8F16.120	Arabidopsis thaliana (Mouse-ear cress)	233	PBA1
Q7DLR9	reviewed	PSB4_ARATH	Proteasome subunit beta type-4 (20S proteasome beta subunit G-1) (Proteasome component H) (Proteasome subunit beta type-7)	PBG1 PRCH At1g56450 F13N6.3	Arabidopsis thaliana (Mouse-ear cress)	246	PBG1
F1MKX4	reviewed	PSME4_BOVIN	Proteasome activator complex subunit 4 (Proteasome activator PA200)	PSME4	Bos taurus (Bovine)	1845	PSME4
Q7DLS1	reviewed	PSB7B_ARATH	Proteasome subunit beta type-7-B (EC 3.4.25.1) (20S proteasome beta subunit B-2) (Proteasome component FC) (Proteasome subunit beta type-2)	PBB2 PRCFC At5g40580 MNF13.10	Arabidopsis thaliana (Mouse-ear cress)	274	PBB2
O24633	reviewed	PSB2B_ARATH	Proteasome subunit beta type-2-B (20S proteasome beta subunit D-2) (Proteasome component GA) (Proteasome subunit beta type-4)	PBD2 PRCGA At4g14800 dl3440w FCAALL.135	Arabidopsis thaliana (Mouse-ear cress)	199	PBD2
