Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q6FNU9	reviewed	TBG_CANGA	Tubulin gamma chain (Gamma-tubulin)	TUB4 CAGL0J08888g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	465	TUB4
Q6QDC9	reviewed	TBB_ZYMTR	Tubulin beta chain (Beta-tubulin)	TUB1	Zymoseptoria tritici (Speckled leaf blotch fungus) (Septoria tritici)	447	TUB1
Q84TG9	reviewed	TBB_NEOYE	Tubulin beta chain (Beta-tubulin)	TUBB1	Neopyropia yezoensis (Susabi-nori) (Pyropia yezoensis)	458	TUBB1
Q9XFG3	reviewed	TBG_PHYPA	Tubulin gamma chain (Gamma-tubulin)	TUBG1 PHYPADRAFT_170153	Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens)	475	TUBG1
P18026	reviewed	TBB2_MAIZE	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2 TUB2	Zea mays (Maize)	444	TUBB2
P33632	reviewed	TBB3_ANEPH	Tubulin beta-3 chain (Beta-3-tubulin)	TUBB3	Anemia phyllitidis (Fern) (Osmunda phyllitidis)	239	TUBB3
Q875L2	reviewed	TBB2_HYPVI	Tubulin beta-2 chain (Beta-2-tubulin)		Hypocrea virens (Gliocladium virens) (Trichoderma virens)	446	
Q9NFZ5	reviewed	TBB3_ECHMU	Tubulin beta-3 chain (Beta-3-tubulin)	TUB-3	Echinococcus multilocularis (Fox tapeworm)	443	TUB-3
Q9NFZ7	reviewed	TBB1_ECHMU	Tubulin beta-1 chain (Beta-tubulin 1)	TUB-1	Echinococcus multilocularis (Fox tapeworm)	448	TUB-1
Q8SDC3	reviewed	PHUZ_BPDPK	Phage tubulin-like protein (PhuZ) (EC 3.6.5.-) (Phage tubulin/FtsZ) (Tubulin-like protein TubZ)	PHIKZ039	Pseudomonas phage phiKZ	327	
P18241	reviewed	TBB1_BRUPA	Tubulin beta-1 chain (Beta-1-tubulin)		Brugia pahangi (Filarial nematode worm)	448	
P22013	reviewed	TBB1_COLGR	Tubulin beta-1 chain (Beta-1-tubulin)	TUB1	Colletotrichum graminicola (Maize anthracnose fungus) (Glomerella graminicola)	445	TUB1
P30157	reviewed	TBB6_ECTVR	Tubulin beta-6 chain (Beta-6-tubulin)	TUBB6	Ectocarpus variabilis (Brown alga)	447	TUBB6
P32928	reviewed	TBB1_COLGL	Tubulin beta-1 chain (Beta-1-tubulin)	TUB1	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	448	TUB1
P33631	reviewed	TBB2_ANEPH	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Anemia phyllitidis (Fern) (Osmunda phyllitidis)	411	TUBB2
Q25009	reviewed	TBB1_HOMAM	Tubulin beta-1 chain (Beta-I tubulin)		Homarus americanus (American lobster)	451	
Q6VAF4	reviewed	TBB9_GOSHI	Tubulin beta-9 chain (Beta-9-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	445	
Q9NFZ6	reviewed	TBB2_ECHMU	Tubulin beta-2 chain (Beta-tubulin 2)	TUB-2	Echinococcus multilocularis (Fox tapeworm)	445	TUB-2
Q9ZSW1	reviewed	TBB1_CYAPA	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Cyanophora paradoxa	447	TUBB1
P37392	reviewed	TBB1_LUPAL	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Lupinus albus (White lupine) (Lupinus termis)	447	TUBB1
P54404	reviewed	TBG2_EUPCR	Tubulin gamma-2 chain (Gamma-2-tubulin)		Euplotes crassus	462	
Q27U48	reviewed	TBB1_GLOMM	Tubulin beta-1 chain (Beta-1-tubulin)		Glossina morsitans morsitans (Savannah tsetse fly)	447	
Q40106	reviewed	TBB2_LUPAL	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Lupinus albus (White lupine) (Lupinus termis)	448	TUBB2
Q41783	reviewed	TBB6_MAIZE	Tubulin beta-6 chain (Beta-6-tubulin)	TUBB6 TUB6	Zea mays (Maize)	446	TUBB6
Q41808	reviewed	TBG2_MAIZE	Tubulin gamma-2 chain (Gamma-2-tubulin)	TUBG2 TUBC TUBG	Zea mays (Maize)	469	TUBG2
Q41874	reviewed	TBG3_MAIZE	Tubulin gamma-3 chain (Gamma-3-tubulin)	TUBG3 TUBC TUBG	Zea mays (Maize)	421	TUBG3
Q6EVK8	reviewed	TBB1_SUIBO	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Suillus bovinus (Jersey cow bolete) (Boletus bovinus)	446	TUBB1
Q9SCC8	reviewed	TBAN_GUITH	Tubulin alpha chain, nucleomorph (EC 3.6.5.-) (Nucleomorph alpha-tubulin)	tubA atubNM	Guillardia theta (Cryptophyte) (Cryptomonas phi)	448	tubA
Q9ZRA8	reviewed	TBB5_WHEAT	Tubulin beta-5 chain (Beta-5-tubulin)	TUBB5	Triticum aestivum (Wheat)	447	TUBB5
F8SJR0	reviewed	PHUZ_BPPA3	Phage tubulin-like protein (PhuZ) (EC 3.6.5.-) (Phage tubulin/FtsZ) (Tubulin-like protein TubZ)	028	Pseudomonas phage PhiPA3 (Pseudomonas aeruginosa phage PhiPA3)	315	028
P22014	reviewed	TBB2_COLGR	Tubulin beta-2 chain (Beta-2-tubulin)	TUB2	Colletotrichum graminicola (Maize anthracnose fungus) (Glomerella graminicola)	447	TUB2
P30156	reviewed	TBB5_ECTVR	Tubulin beta-5 chain (Beta-5-tubulin)	TUBB5	Ectocarpus variabilis (Brown alga)	447	TUBB5
P31863	reviewed	TBB2_HYPRU	Tubulin beta-2 chain (Beta-2-tubulin)	tub2	Hypocrea rufa (Trichoderma viride)	446	tub2
P33630	reviewed	TBB1_ANEPH	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Anemia phyllitidis (Fern) (Osmunda phyllitidis)	443	TUBB1
Q9SEV2	reviewed	TBBN_GUITH	Tubulin beta chain, nucleomorph (Nucleomorph beta-tubulin)	tubB btubNM	Guillardia theta (Cryptophyte) (Cryptomonas phi)	441	tubB
O17449	reviewed	TBB1_MANSE	Tubulin beta-1 chain (Beta-1-tubulin)		Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	447	
P12459	reviewed	TBB1_SOYBN	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Glycine max (Soybean) (Glycine hispida)	445	TUBB1
P20364	reviewed	TBB1_DAUCA	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Daucus carota (Wild carrot)	315	TUBB1
P31864	reviewed	TBB1_HYPRU	Tubulin beta-1 chain (Beta-1-tubulin)	tub1	Hypocrea rufa (Trichoderma viride)	446	tub1
P32924	reviewed	TBB1_GEOCN	Tubulin beta-1 chain (Beta-1-tubulin)		Geotrichum candidum (Oospora lactis) (Dipodascus geotrichum)	447	
P32925	reviewed	TBB2_GEOCN	Tubulin beta-2 chain (Beta-2-tubulin)		Geotrichum candidum (Oospora lactis) (Dipodascus geotrichum)	453	
P40905	reviewed	TBB2_ERYPI	Tubulin beta-2 chain (Beta-2-tubulin)	TUB2	Erysiphe pisi (Pea powdery mildew)	447	TUB2
Q41807	reviewed	TBG1_MAIZE	Tubulin gamma-1 chain (Gamma-1-tubulin)	TUBG1 TUBC TUBG	Zea mays (Maize)	469	TUBG1
Q6VAF6	reviewed	TBB6_GOSHI	Tubulin beta-6 chain (Beta-6-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	450	
Q875L3	reviewed	TBB1_HYPVI	Tubulin beta-1 chain (Beta-1-tubulin)		Hypocrea virens (Gliocladium virens) (Trichoderma virens)	445	
Q8J1R4	reviewed	TBB2_SUIBO	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Suillus bovinus (Jersey cow bolete) (Boletus bovinus)	445	TUBB2
Q94571	reviewed	TBB2_HOMAM	Tubulin beta-2 chain (Beta-II tubulin)		Homarus americanus (American lobster)	452	
Q52PV9	reviewed	TBA_TYRPU	Tubulin alpha chain (EC 3.6.5.-) (Alpha-tubulin) (allergen Tyr p 33)		Tyrophagus putrescentiae (Mold mite) (Acarus putrescentiae)	450	
Q5RBD9	reviewed	TBCE_PONAB	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	TBCE	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	527	TBCE
P23330	reviewed	TBG1_XENLA	Tubulin gamma-1 chain (Gamma-1-tubulin) (xGAM)	tubg1	Xenopus laevis (African clawed frog)	451	tubg1
Q5U508	reviewed	TBCE_XENLA	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	tbce	Xenopus laevis (African clawed frog)	522	tbce
Q5PQJ7	reviewed	TBCEL_RAT	Tubulin-specific chaperone cofactor E-like protein (Leucine-rich repeat-containing protein 35)	Tbcel Lrrc35	Rattus norvegicus (Rat)	424	Tbcel
Q8C5W3	reviewed	TBCEL_MOUSE	Tubulin-specific chaperone cofactor E-like protein (Leucine-rich repeat-containing protein 35)	Tbcel Lrrc35	Mus musculus (Mouse)	424	Tbcel
P0CAZ1	reviewed	TTL3F_TETTS	Tubulin glycylase 3F (EC 6.3.2.-)	TTLL3F TTHERM_00316230	Tetrahymena thermophila (strain SB210)	899	TTLL3F
Q07972	reviewed	TBAA_PNECA	Tubulin alpha chain (EC 3.6.5.-)	TUB-A	Pneumocystis carinii	212	TUB-A
Q08628	reviewed	TBA_BLEJA	Tubulin alpha chain (EC 3.6.5.-)		Blepharisma japonicum	50	
P10489	reviewed	TBA_LEPSE	Tubulin alpha chain (EC 3.6.5.-)		Leptomonas seymouri	25	
P84549	reviewed	TBA_POPEU	Tubulin alpha chain (EC 3.6.5.-)		Populus euphratica (Euphrates poplar)	50	
Q5R5J7	reviewed	TBCC_PONAB	Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC)	TBCC	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	346	TBCC
Q23K29	reviewed	TTL3D_TETTS	Tubulin glycylase 3D (EC 6.3.2.-)	TTLL3D TTHERM_00196050	Tetrahymena thermophila (strain SB210)	1034	TTLL3D
P33628	reviewed	TBA_PICAB	Tubulin alpha chain (EC 3.6.5.-)	TUBA	Picea abies (Norway spruce) (Picea excelsa)	113	TUBA
A8X9V4	reviewed	TTLL4_CAEBR	Tubulin polyglutamylase ttll-4 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 4)	ttll-4 CBG09874	Caenorhabditis briggsae	597	ttll-4
Q9W5X9	reviewed	ATAT2_DROME	Alpha-tubulin N-acetyltransferase 2 (Alpha-TAT 2) (TAT 2) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog 2)	CG17003	Drosophila melanogaster (Fruit fly)	287	
P38160	reviewed	TTL_PIG	Tubulin--tyrosine ligase (TTL) (EC 6.3.2.25)	TTL	Sus scrofa (Pig)	379	TTL
Q9HHD0	reviewed	CETZ_THEKO	Tubulin-like protein CetZ	cetZ ftsZ3 tubA TK1669	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	380	cetZ
P0C8Y1	reviewed	MZT1_DANRE	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	mzt1 mozart1	Danio rerio (Zebrafish) (Brachydanio rerio)	75	mzt1
Q9CQ25	reviewed	MZT2_MOUSE	Mitotic-spindle organizing protein 2 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2B)	Mzt2 Fam128b Mozart2	Mus musculus (Mouse)	159	Mzt2
D4GW48	reviewed	CETZ3_HALVD	Tubulin-like protein CetZ3 (Cell-structure-related euryarchaeota tubulin/FtsZ homolog 3)	cetZ3 ftsZ5 HVO_1113 C498_13178	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	389	cetZ3
D4GQ67	reviewed	CETZ4_HALVD	Tubulin-like protein CetZ4 (Cell-structure-related euryarchaeota tubulin/FtsZ homolog 4)	cetZ4 ftsZ6 HVO_A0035 C498_11071	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	394	cetZ4
D4GU26	reviewed	CETZ5_HALVD	Tubulin-like protein CetZ5 (Cell-structure-related euryarchaeota tubulin/FtsZ homolog 5)	cetZ5 ftsZ7 HVO_2013 C498_05346	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	394	cetZ5
D4GTC1	reviewed	CETZ2_HALVD	Tubulin-like protein CetZ2 (Cell-structure-related euryarchaeota tubulin/FtsZ homolog 2)	cetZ2 ftsZ3 HVO_0745 C498_15008	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	360	cetZ2
D4GU81	reviewed	CETZ6_HALVD	Tubulin-like protein CetZ6 (Cell-structure-related euryarchaeota tubulin/FtsZ homolog 6)	cetZ6 ftsZ8 HVO_2068 C498_05628	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	370	cetZ6
Q4MKK8	reviewed	TUBZ_BACCE	Tubulin-like protein TubZ (EC 3.6.5.-) (FtsZ/tubulin-like protein TubZ) (Plasmid replication protein RepX)	tubZ repX BCE_G9241_pBCXO1_0052	Bacillus cereus	435	tubZ
D2HS03	reviewed	RITA1_AILME	RBPJ-interacting and tubulin-associated protein 1 (RBPJ-interacting and tubulin-associated protein)	RITA1 RITA PANDA_014816	Ailuropoda melanoleuca (Giant panda)	269	RITA1
Q10438	reviewed	TTL_SCHPO	Probable tubulin--tyrosine ligase C12B10.04 (EC 6.3.2.25)	SPAC12B10.04	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	403	
Q5R5J6	reviewed	GCP2_PONAB	Gamma-tubulin complex component 2 (GCP-2)	TUBGCP2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	902	TUBGCP2
Q95K09	reviewed	GCP5_MACFA	Gamma-tubulin complex component 5 (GCP-5)	TUBGCP5 GCP5 QtsA-11379	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	725	TUBGCP5
Q4R7H0	reviewed	TTL10_MACFA	Protein polyglycylase TTLL10 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 10)	TTLL10 QtsA-15349	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	618	TTLL10
Q4Q9X8	reviewed	ATAT_LEIMA	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	LmjF25.1150 LmjF_25_1150	Leishmania major	246	
Q16Y34	reviewed	ATAT_AEDAE	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	AAEL008679	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	272	
Q57XX3	reviewed	ATAT_TRYB2	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	Tb927.3.1400	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	334	
Q22XZ3	reviewed	ATAT_TETTS	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	TTHERM_00355780	Tetrahymena thermophila (strain SB210)	399	
B0W3R7	reviewed	ATAT_CULQU	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	CPIJ002083	Culex quinquefasciatus (Southern house mosquito) (Culex pungens)	446	
Q7PNM6	reviewed	ATAT_ANOGA	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	AGAP005828	Anopheles gambiae (African malaria mosquito)	483	
O73787	reviewed	GCP3_XENLA	Gamma-tubulin complex component 3 homolog (Gamma-ring complex protein 109) (Xgrip109) (x109p)	tubgcp3	Xenopus laevis (African clawed frog)	906	tubgcp3
A8XKM2	reviewed	ATAT2_CAEBR	Alpha-tubulin N-acetyltransferase 2 (Alpha-TAT 2) (TAT 2) (EC 2.3.1.108) (Mec-17-like protein)	atat-2 CBG14763	Caenorhabditis briggsae	263	atat-2
Q4DTX9	reviewed	ATAT2_TRYCC	Alpha-tubulin N-acetyltransferase 2 (Alpha-TAT 2) (TAT 2) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog 2)	Tc00.1047053509233.160	Trypanosoma cruzi (strain CL Brener)	328	
Q4CQJ5	reviewed	ATAT1_TRYCC	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT 1) (TAT 1) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog 1)	Tc00.1047053467287.10	Trypanosoma cruzi (strain CL Brener)	329	
Q5BDL9	reviewed	MZT1_EMENI	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	AN1361	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	74	
Q20728	reviewed	TBCB_CAEEL	Tubulin-specific chaperone B (Tubulin-folding cofactor B) (CoB)	tbcb-1 F53F4.3	Caenorhabditis elegans	229	tbcb-1
Q75JC8	reviewed	TBCA_DICDI	Tubulin-specific chaperone A (Tubulin-folding cofactor A) (CFA)	tbca DDB_G0271706	Dictyostelium discoideum (Social amoeba)	113	tbca
G5EF84	reviewed	GIP2_CAEEL	Gamma-tubulin interacting protein 2	gip-2 C45G3.5	Caenorhabditis elegans	642	gip-2
P91127	reviewed	TPPP_CAEEL	Tubulin polymerization-promoting protein homolog	tppp-1 C32E8.3	Caenorhabditis elegans	180	tppp-1
Q3UG98	reviewed	NAT9_MOUSE	Alpha/beta-tubulin-N-acetyltransferase 9 (EC 2.3.1.308)	Nat9	Mus musculus (Mouse)	241	Nat9
Q6AXS8	reviewed	TPGS2_RAT	Tubulin polyglutamylase complex subunit 2 (PGs2)	Tpgs2	Rattus norvegicus (Rat)	296	Tpgs2
Q09503	reviewed	TTBK6_CAEEL	Inactive tau-tubulin kinase ttbk-6	ttbk-6 C45G9.1	Caenorhabditis elegans	290	ttbk-6
Q3ZBU3	reviewed	TEDC2_BOVIN	Tubulin epsilon and delta complex protein 2	TEDC2	Bos taurus (Bovine)	443	TEDC2
Q5M9F0	reviewed	CSTP1_RAT	Centriolar satellite-associated tubulin polyglutamylase complex regulator 1	Cstpp1	Rattus norvegicus (Rat)	331	Cstpp1
Q32KQ7	reviewed	CSTP1_BOVIN	Centriolar satellite-associated tubulin polyglutamylase complex regulator 1	CSTPP1	Bos taurus (Bovine)	326	CSTPP1
Q8SRD2	reviewed	TBG_ENCCU	Tubulin gamma chain (Gamma-tubulin)	TUB4 ECU08_0670	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	434	TUB4
P34785	reviewed	TBG_ANEPH	Tubulin gamma chain (Gamma-tubulin)	TUBG	Anemia phyllitidis (Fern) (Osmunda phyllitidis)	472	TUBG
P54402	reviewed	TBG_EUPAE	Tubulin gamma chain (Gamma-tubulin)		Euplotes aediculatus (Ciliate)	461	
Q7Z9Z2	reviewed	TBG_COPC7	Tubulin gamma chain (Gamma-tubulin)	TUB4 CC1G_05145	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	453	TUB4
Q9CQM0	reviewed	NICN1_MOUSE	Nicolin-1 (Tubulin polyglutamylase complex subunit 5) (PGs5) (p24)	Nicn1	Mus musculus (Mouse)	213	Nicn1
P34786	reviewed	TBG1_EUPOC	Tubulin gamma-1 chain (Gamma-1-tubulin)		Euplotoides octocarinatus (Freshwater ciliate) (Euplotes octocarinatus)	461	
P54403	reviewed	TBG1_EUPCR	Tubulin gamma-1 chain (Gamma-1-tubulin)		Euplotes crassus	462	
P90548	reviewed	TBG2_EUPOC	Tubulin gamma-2 chain (Gamma-2-tubulin)		Euplotoides octocarinatus (Freshwater ciliate) (Euplotes octocarinatus)	461	
Q9SEA4	reviewed	TBGN_GUITH	Tubulin gamma chain, nucleomorph (Nucleomorph gamma-tubulin)	tubG gtubNM	Guillardia theta (Cryptophyte) (Cryptomonas phi)	424	tubG
Q9P3T8	reviewed	TBCC_SCHPO	Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC)	cin2 SPAC328.08c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	259	cin2
A0B5R2	reviewed	CETZ_METTP	Tubulin-like protein CetZ (Cell-structure-related euryarchaeota tubulin/FtsZ homolog)	cetZ Mthe_0239	Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT) (Methanosaeta thermophila)	367	cetZ
Q8U0S7	reviewed	CETZ_PYRFU	Tubulin-like protein CetZ	cetZ ftsZ3 PF1507	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	366	cetZ
Q9V0H5	reviewed	CETZ_PYRAB	Tubulin-like protein CetZ	cetZ ftsZ-3 ftsZ3 PYRAB08140 PAB1820	Pyrococcus abyssi (strain GE5 / Orsay)	365	cetZ
O59060	reviewed	CETZ_PYRHO	Tubulin-like protein CetZ	cetZ ftsZ3 PH1335	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	365	cetZ
Q6DC17	reviewed	MZT2_DANRE	Mitotic-spindle organizing protein 2 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2)	mzt2 fam128 mozart2 zgc:101080	Danio rerio (Zebrafish) (Brachydanio rerio)	153	mzt2
A5PJV8	reviewed	MZT2_BOVIN	Mitotic-spindle organizing protein 2 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2)	MZT2 FAM128 MOZART2	Bos taurus (Bovine)	158	MZT2
A8XXC0	reviewed	TTL12_CAEBR	Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)	ttll-12 CBG20224	Caenorhabditis briggsae	672	ttll-12
Q9SC88	reviewed	GCP4_MEDTR	Gamma-tubulin complex component 4 homolog	85P	Medicago truncatula (Barrel medic) (Medicago tribuloides)	739	85P
Q4R3A0	reviewed	TPPP2_MACFA	Tubulin polymerization-promoting protein family member 2	TPPP2 QtsA-18383	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	170	TPPP2
Q2VPM9	reviewed	TPPP3_XENLA	Tubulin polymerization-promoting protein family member 3	tppp3	Xenopus laevis (African clawed frog)	176	tppp3
A4IIY2	reviewed	TPPP3_XENTR	Tubulin polymerization-promoting protein family member 3	tppp3	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	176	tppp3
Q4R5A4	reviewed	CSTP1_MACFA	Centriolar satellite-associated tubulin polyglutamylase complex regulator 1	CSTPP1 QccE-10352	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	331	CSTPP1
Q5RC14	reviewed	CSTP1_PONAB	Centriolar satellite-associated tubulin polyglutamylase complex regulator 1	CSTPP1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	331	CSTPP1
B3L2R5	reviewed	ATAT_PLAKH	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	PKH_072200	Plasmodium knowlesi (strain H)	184	
C0H559	reviewed	ATAT_PLAF7	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	ATAT PF3D7_0924900 PFI1220w	Plasmodium falciparum (isolate 3D7)	184	ATAT
D0NK82	reviewed	ATAT_PHYIT	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	PITG_13069	Phytophthora infestans (strain T30-4) (Potato late blight agent)	179	
A4I1F7	reviewed	ATAT_LEIIN	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	LinJ25.1190 LinJ_25_1190	Leishmania infantum	246	
Q5DD96	reviewed	ATAT_SCHJA	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	SJCHGC00609	Schistosoma japonicum (Blood fluke)	267	
A5K6W4	reviewed	ATAT_PLAVS	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	PVX_099660	Plasmodium vivax (strain Salvador I)	184	
A4HE59	reviewed	ATAT_LEIBR	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	LbrM25_V2.1130 LbrM_25_1130	Leishmania braziliensis	236	
A8BM50	reviewed	ATAT_GIAIC	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	GL50803_16348	Giardia intestinalis (strain ATCC 50803 / WB clone C6) (Giardia lamblia)	362	
B3RNE8	reviewed	ATAT_TRIAD	Alpha-tubulin N-acetyltransferase (Alpha-TAT) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	TRIADDRAFT_53139	Trichoplax adhaerens (Trichoplax reptans)	238	
A8XRF5	reviewed	ATAT1_CAEBR	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT 1) (TAT 1) (EC 2.3.1.108) (Mechanosensory abnormality protein 17)	mec-17 CBG17726	Caenorhabditis briggsae	277	mec-17
A1CQI3	reviewed	MZT1_ASPCL	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	ACLA_026210	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	71	
Q5U4M5	reviewed	MZT1_XENLA	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	mzt1 mozart1	Xenopus laevis (African clawed frog)	72	mzt1
A4QYG1	reviewed	MZT1_PYRO7	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	MGG_14000	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	80	
P0CP04	reviewed	MZT1_CRYNJ	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	CNA01750	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	72	
A7EXZ2	reviewed	MZT1_SCLS1	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	SS1G_10207	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)	83	
B5FXZ4	reviewed	MZT1_TAEGU	Mitotic-spindle organizing protein 1 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1)	mzt1 mozart1	Taeniopygia guttata (Zebra finch) (Poephila guttata)	72	mzt1
